Station,Entry-Weekday,Entry-Saturday,Entry-Sunday,Exit-Weekday,Exit-Saturday,Exit-Sunday,Annual-e-and-e-million,Year,Entry-Weekend,Exit-Weekend,Weekend-Weekday,Latitude,Longitude,Zones,Zone,Connections
Bermondsey,13039.0,9210,6393,12012.0,8347,6296,7.999518,2012,7801.5,7321.5,0.3764374968885349,51.49796078,-0.06433009,2,2,{'Jubilee'}
Bermondsey,12166.0,8160,5653,11173.0,7462,5580,7.379858,2011,6906.5,6521.0,0.36521017774332615,51.49796078,-0.06433009,2,2,{'Jubilee'}
Bermondsey,11233.0,6496,4330,10350.0,5709,4283,6.603326,2010,5413.0,4996.0,0.32536259064766193,51.49796078,-0.06433009,2,2,{'Jubilee'}
Bethnal Green,23869.0,20599,15643,22390.0,19079,14976,15.573304,2017,18121.0,17027.5,0.4317599729754629,51.52719174,-0.055392112,2,2,"{'Central', 'Overground'}"
Bethnal Green,24762.0,22402,15849,23222.0,21549,15455,16.27234,2016,19125.5,18502.0,0.43951455119931315,51.52719174,-0.055392112,2,2,"{'Central', 'Overground'}"
Bethnal Green,24766.0,22025,15749,23300.0,19679,15360,16.164737,2015,18887.0,17519.5,0.4309864156974163,51.52719174,-0.055392112,2,2,"{'Central', 'Overground'}"
Bethnal Green,24593.0,19981,14639,23877.0,19891,14859,16.076636,2014,17310.0,17375.0,0.4171126210089592,51.52719174,-0.055392112,2,2,"{'Central', 'Overground'}"
Bethnal Green,24458.0,19702,12631,22269.0,18367,12299,15.272389,2013,16166.5,15333.0,0.4026704505506446,51.52719174,-0.055392112,2,2,"{'Central', 'Overground'}"
Bethnal Green,23880.0,18788,13491,21915.0,17702,13158,15.055906,2012,16139.5,15430.0,0.4080618371475289,51.52719174,-0.055392112,2,2,"{'Central', 'Overground'}"
Bethnal Green,23818.0,19716,13643,21829.0,17909,13159,15.086509,2011,16679.5,15534.0,0.4137335362603631,51.52719174,-0.055392112,2,2,"{'Central', 'Overground'}"
Bethnal Green,24142.0,19338,13602,21680.0,17299,12865,15.059643,2010,16470.0,15082.0,0.40778556104117664,51.52719174,-0.055392112,2,2,"{'Central', 'Overground'}"
Blackfriars,26446.0,10303,8112,24991.0,8295,6211,14.825714,2017,9207.5,7253.0,0.24243160646562834,51.51158693,-0.102995385,1,1,"{'Circle', 'District', 'Thameslink'}"
Blackfriars,27957.0,10164,8185,25634.0,9187,6808,15.449362,2016,9174.5,7997.5,0.2426691915266453,51.51158693,-0.102995385,1,1,"{'Circle', 'District', 'Thameslink'}"
Blackfriars,24574.0,9580,6893,23140.0,7613,5598,13.702647,2015,8236.5,6605.5,0.23725941556365496,51.51158693,-0.102995385,1,1,"{'Circle', 'District', 'Thameslink'}"
Blackfriars,22895.0,10005,7615,22294.0,7849,5628,13.142562,2014,8810.0,6738.5,0.25599506071208067,51.51158693,-0.102995385,1,1,"{'Circle', 'District', 'Thameslink'}"
Blackfriars,21281.0,8992,7315,20202.0,7165,5441,12.087967,2013,8153.5,6303.0,0.2584309834732166,51.51158693,-0.102995385,1,1,"{'Circle', 'District', 'Thameslink'}"
Blackfriars,16297.0,6486,5053,15935.0,5257,3707,9.282172,2012,5769.5,4482.0,0.24130544799745784,51.51158693,-0.102995385,1,1,"{'Circle', 'District', 'Thameslink'}"
Blackfriars,0.0,0,0,0.0,0,0,0.0,2011,0.0,0.0,,51.51158693,-0.102995385,1,1,"{'Circle', 'District', 'Thameslink'}"
Blackfriars,0.0,0,0,0.0,0,0,0.0,2010,0.0,0.0,,51.51158693,-0.102995385,1,1,"{'Circle', 'District', 'Thameslink'}"
Blackhorse Road,14573.0,10207,7512,13631.0,9194,6984,8.999728,2017,8859.5,8089.0,0.37536127567687283,51.58577663,-0.039625712,3,3,"{'Overground', 'Victoria'}"
Blackhorse Road,13721.0,10405,7292,12478.0,8789,6710,8.452553,2016,8848.5,7749.5,0.3878309227282286,51.58577663,-0.039625712,3,3,"{'Overground', 'Victoria'}"
Blackhorse Road,13559.0,10055,6993,12522.0,8626,6400,8.360092,2015,8524.0,7513.0,0.38076356902037134,51.58577663,-0.039625712,3,3,"{'Overground', 'Victoria'}"
Blackhorse Road,13766.0,10592,7141,13037.0,9237,6773,8.633193,2014,8866.5,8005.0,0.3863009307490641,51.58577663,-0.039625712,3,3,"{'Overground', 'Victoria'}"
Blackhorse Road,12561.0,9860,6867,11791.0,8558,6345,7.8983,2013,8363.5,7451.5,0.39373117235541616,51.58577663,-0.039625712,3,3,"{'Overground', 'Victoria'}"
Blackhorse Road,11956.0,8903,5879,10879.0,7642,5417,7.304059,2012,7391.0,6529.5,0.37873243460162426,51.58577663,-0.039625712,3,3,"{'Overground', 'Victoria'}"
Blackhorse Road,10718.0,7296,4945,9820.0,6482,4479,6.468586,2011,6120.5,5480.5,0.36096331559787176,51.58577663,-0.039625712,3,3,"{'Overground', 'Victoria'}"
Blackhorse Road,10107.0,7451,4820,9073.0,6302,4232,6.101764,2010,6135.5,5267.0,0.372843946701545,51.58577663,-0.039625712,3,3,"{'Overground', 'Victoria'}"
Bond Street,61234.0,46690,28468,60124.0,45840,27253,38.802673,2017,37579.0,36546.5,0.37919057107121573,51.51379752,-0.14961361,1,1,"{'Central', 'Jubilee'}"
Bond Street,60985.0,50730,31059,60624.0,48683,29824,39.52865,2016,40894.5,39253.5,0.3972501573675263,51.51379752,-0.14961361,1,1,"{'Central', 'Jubilee'}"
Bond Street,57022.0,49636,29840,55707.0,48422,29479,37.119274,2015,39738.0,38950.5,0.411083103686967,51.51379752,-0.14961361,1,1,"{'Central', 'Jubilee'}"
Bond Street,25818.0,29906,17376,34181.0,23248,14082,19.799777,2014,23641.0,18665.0,0.41352817555349203,51.51379752,-0.14961361,1,1,"{'Central', 'Jubilee'}"
Bond Street,61848.0,54113,29820,59875.0,51162,27434,39.648205,2013,41966.5,39298.0,0.4003423856148778,51.51379752,-0.14961361,1,1,"{'Central', 'Jubilee'}"
Bond Street,59698.0,48080,27806,58719.0,46439,26273,38.06515,2012,37943.0,36356.0,0.3855362294775732,51.51379752,-0.14961361,1,1,"{'Central', 'Jubilee'}"
Bond Street,57023.0,44164,25411,56033.0,41408,24914,36.022087,2011,34787.5,33161.0,0.3753967442798383,51.51379752,-0.14961361,1,1,"{'Central', 'Jubilee'}"
Bond Street,59664.0,48574,27108,54609.0,44900,25382,36.868627,2010,37841.0,35141.0,0.3897466022269098,51.51379752,-0.14961361,1,1,"{'Central', 'Jubilee'}"
Borough,9525.0,5779,3955,9318.0,6268,4140,5.871328,2017,4867.0,5204.0,0.3483087777547209,51.50104887,-0.09419732300000001,1,1,{'Northern'}
Borough,9554.0,5937,3833,9341.0,6277,3935,5.873875,2016,4885.0,5106.0,0.34587689538184585,51.50104887,-0.09419732300000001,1,1,{'Northern'}
Borough,8795.0,5651,3698,8270.0,5909,3756,5.358351,2015,4674.5,4832.5,0.35778262833057356,51.50104887,-0.09419732300000001,1,1,{'Northern'}
Borough,8315.0,5552,3518,8559.0,6188,3760,5.309004,2014,4535.0,4974.0,0.3604214835310617,51.50104887,-0.09419732300000001,1,1,{'Northern'}
Borough,7806.0,4956,3420,7818.0,5258,3420,4.88756,2013,4188.0,4339.0,0.3530702662415635,51.50104887,-0.09419732300000001,1,1,{'Northern'}
Borough,7686.0,5231,3413,7663.0,5412,3432,4.840588,2012,4322.0,4422.0,0.3629269912422695,51.50104887,-0.09419732300000001,1,1,{'Northern'}
Borough,7365.0,4650,3050,7339.0,4798,3085,4.573373,2011,3850.0,3941.5,0.3463581605209931,51.50104887,-0.09419732300000001,1,1,{'Northern'}
Borough,8090.0,5236,3561,8138.0,5619,3526,5.088277,2010,4398.5,4572.5,0.356006190721854,51.50104887,-0.09419732300000001,1,1,{'Northern'}
Boston Manor,3893.0,2378,1724,3414.0,2094,1744,2.285827,2017,2051.0,1919.0,0.3520439833288995,51.49576554,-0.324747189,4,4,{'Piccadilly'}
Boston Manor,3916.0,2478,1755,3504.0,2161,1706,2.322687,2016,2116.5,1933.5,0.35309503051438534,51.49576554,-0.324747189,4,4,{'Piccadilly'}
Boston Manor,3610.0,2483,1813,3469.0,2180,1736,2.242854,2015,2148.0,1958.0,0.3670987930263746,51.49576554,-0.324747189,4,4,{'Piccadilly'}
Boston Manor,3766.0,2401,1700,3507.0,2183,1686,2.278211,2014,2050.5,1934.5,0.35397050985965534,51.49576554,-0.324747189,4,4,{'Piccadilly'}
Boston Manor,3282.0,2370,1626,3271.0,2064,1579,2.077572,2013,1998.0,1821.5,0.36823330923114006,51.49576554,-0.324747189,4,4,{'Piccadilly'}
Boston Manor,3066.0,2156,1555,3116.0,1868,1468,1.951651,2012,1855.5,1668.0,0.36304157436505075,51.49576554,-0.324747189,4,4,{'Piccadilly'}
Boston Manor,3011.0,2119,1451,2973.0,1842,1396,1.887897,2011,1785.0,1619.0,0.3625905411163187,51.49576554,-0.324747189,4,4,{'Piccadilly'}
Boston Manor,2997.0,2065,1401,2968.0,1778,1369,1.872411,2010,1733.0,1573.5,0.3566305344334789,51.49576554,-0.324747189,4,4,{'Piccadilly'}
Bounds Green,10509.0,7995,5470,9196.0,6878,5232,6.390179,2017,6732.5,6055.0,0.39355235823651613,51.60703192,-0.124177066,"3,4",4,{'Piccadilly'}
Bounds Green,10750.0,8360,5633,9618.0,7199,5439,6.61542,2016,6996.5,6319.0,0.3953122448676652,51.60703192,-0.124177066,"3,4",4,{'Piccadilly'}
Bounds Green,10251.0,8186,5576,9587.0,7091,5422,6.4623,2015,6881.0,6256.5,0.39840184379311916,51.60703192,-0.124177066,"3,4",4,{'Piccadilly'}
Bounds Green,10250.0,8224,5560,9887.0,7455,5540,6.564869,2014,6892.0,6497.5,0.39937064710005515,51.60703192,-0.124177066,"3,4",4,{'Piccadilly'}
Bounds Green,9903.0,7869,5238,9019.0,6853,5084,6.161808,2013,6553.5,5968.5,0.3982317771275919,51.60703192,-0.124177066,"3,4",4,{'Piccadilly'}
Bounds Green,9424.0,7066,4821,8387.0,5940,4605,5.738629,2012,5943.5,5272.5,0.38639887001756984,51.60703192,-0.124177066,"3,4",4,{'Piccadilly'}
Bounds Green,9048.0,6775,4686,8292.0,5933,4548,5.592642,2011,5730.5,5240.5,0.3875172194553354,51.60703192,-0.124177066,"3,4",4,{'Piccadilly'}
Bounds Green,8603.0,6515,4225,7928.0,5612,4067,5.302175,2010,5370.0,4839.5,0.38179914362109907,51.60703192,-0.124177066,"3,4",4,{'Piccadilly'}
Bow Road,9077.0,6612,4787,8487.0,5852,4801,5.657512,2017,5699.5,5326.5,0.3856593214410633,51.52704181,-0.024359591,2,2,"{'Hammersmith and City', 'District'}"
Bow Road,9203.0,6115,4432,8675.0,5264,4563,5.645547,2016,5273.5,4913.5,0.3629787992161055,51.52704181,-0.024359591,2,2,"{'Hammersmith and City', 'District'}"
Bow Road,9952.0,7011,4848,9214.0,6080,4859,6.102443,2015,5929.5,5469.5,0.37294290855553736,51.52704181,-0.024359591,2,2,"{'Hammersmith and City', 'District'}"
Bow Road,9191.0,6409,4437,8970.0,5882,4575,5.765573,2014,5423.0,5228.5,0.3696832971800434,51.52704181,-0.024359591,2,2,"{'Hammersmith and City', 'District'}"
Bow Road,9035.0,6596,4572,8396.0,5845,4662,5.601781,2013,5584.0,5253.5,0.383377257371279,51.52704181,-0.024359591,2,2,"{'Hammersmith and City', 'District'}"
Bow Road,8221.0,6170,4277,7838.0,5629,4264,5.180394,2012,5223.5,4946.5,0.38773876243852223,51.52704181,-0.024359591,2,2,"{'Hammersmith and City', 'District'}"
Bow Road,8216.0,5324,3700,8008.0,5174,3612,5.081976,2011,4512.0,4393.0,0.35437144335230214,51.52704181,-0.024359591,2,2,"{'Hammersmith and City', 'District'}"
Bow Road,8486.0,5528,3662,8517.0,5227,3828,5.302929,2010,4595.0,4527.5,0.3491799200015311,51.52704181,-0.024359591,2,2,"{'Hammersmith and City', 'District'}"
Brent Cross,4080.0,2728,2290,3791.0,2499,2144,2.524773,2017,2509.0,2321.5,0.38030941227414083,51.57659922,-0.21333584100000003,3,3,{'Northern'}
Brent Cross,4063.0,2828,2208,3702.0,2517,2045,2.493412,2016,2518.0,2281.0,0.38196434256606177,51.57659922,-0.21333584100000003,3,3,{'Northern'}
Brent Cross,4126.0,2868,2358,3831.0,2608,2197,2.566618,2015,2613.0,2402.5,0.3866255540566583,51.57659922,-0.21333584100000003,3,3,{'Northern'}
Brent Cross,3773.0,2659,2161,3665.0,2494,2082,2.400107,2014,2410.0,2288.0,0.38711272247857614,51.57659922,-0.21333584100000003,3,3,{'Northern'}
Brent Cross,3506.0,2326,1731,3244.0,2142,1580,2.135435,2013,2028.5,1861.0,0.3655716903989849,51.57659922,-0.21333584100000003,3,3,{'Northern'}
Brent Cross,3441.0,2311,1807,3245.0,2131,1638,2.125797,2012,2059.0,1884.5,0.37099581353779576,51.57659922,-0.21333584100000003,3,3,{'Northern'}
Brent Cross,3568.0,2382,2006,3341.0,2182,1791,2.209328,2011,2194.0,1986.5,0.3769782226430407,51.57659922,-0.21333584100000003,3,3,{'Northern'}
Brent Cross,3390.0,2485,1987,3198.0,2227,1843,2.137758,2010,2236.0,2035.0,0.393314301501059,51.57659922,-0.21333584100000003,3,3,{'Northern'}
Brixton,51028.0,40770,28965,48822.0,40211,28135,32.841962,2017,34867.5,34173.0,0.40878853458305825,51.462736799999995,-0.114552098,2,2,"{'Victoria', 'Southeastern'}"
Brixton,52499.0,42516,29758,48573.0,41908,29559,33.460967,2016,36137.0,35733.5,0.4155745406710323,51.462736799999995,-0.114552098,2,2,"{'Victoria', 'Southeastern'}"
Brixton,48279.0,38563,27694,45229.0,37311,27017,30.830921,2015,33128.5,32164.0,0.4111605442048356,51.462736799999995,-0.114552098,2,2,"{'Victoria', 'Southeastern'}"
Brixton,45020.0,36889,25475,43899.0,36899,26050,29.373458,2014,31182.0,31474.5,0.4133682554238647,51.462736799999995,-0.114552098,2,2,"{'Victoria', 'Southeastern'}"
Brixton,42681.0,34507,23249,40285.0,33050,22829,27.221964,2013,28878.0,27939.5,0.40646785922515893,51.462736799999995,-0.114552098,2,2,"{'Victoria', 'Southeastern'}"
Brixton,39375.0,31587,20489,36606.0,29938,20208,24.823616,2012,26038.0,25073.0,0.4021574922103673,51.462736799999995,-0.114552098,2,2,"{'Victoria', 'Southeastern'}"
Brixton,36383.0,26562,18140,33521.0,25148,18046,22.509606,2011,22351.0,21597.0,0.3860099075993395,51.462736799999995,-0.114552098,2,2,"{'Victoria', 'Southeastern'}"
Brixton,35978.0,25057,16409,30490.0,23638,16274,21.276841,2010,20733.0,19956.0,0.3797138777681346,51.462736799999995,-0.114552098,2,2,"{'Victoria', 'Southeastern'}"
Bromley-by-Bow,6307.0,3719,2438,5937.0,3317,2428,3.750698,2017,3078.5,2872.5,0.3270678757900522,51.5248402,-0.011682373999999999,"2,3",3,"{'Hammersmith and City', 'District'}"
Bromley-by-Bow,6325.0,3782,2507,6009.0,3414,2482,3.789045,2016,3144.5,2948.0,0.3306379399234798,51.5248402,-0.011682373999999999,"2,3",3,"{'Hammersmith and City', 'District'}"
Bromley-by-Bow,6194.0,3742,2438,5803.0,3295,2387,3.68584,2015,3090.0,2841.0,0.33082329317269077,51.5248402,-0.011682373999999999,"2,3",3,"{'Hammersmith and City', 'District'}"
Bromley-by-Bow,5550.0,3557,2555,5423.0,3180,2333,3.414885,2014,3056.0,2756.5,0.34628101635340025,51.5248402,-0.011682373999999999,"2,3",3,"{'Hammersmith and City', 'District'}"
Bromley-by-Bow,5199.0,3583,2523,4977.0,3090,2370,3.210211,2013,3053.0,2730.0,0.3623660630365311,51.5248402,-0.011682373999999999,"2,3",3,"{'Hammersmith and City', 'District'}"
Bromley-by-Bow,4349.0,2843,2040,3986.0,2646,1926,2.628177,2012,2441.5,2286.0,0.36191387559808613,51.5248402,-0.011682373999999999,"2,3",3,"{'Hammersmith and City', 'District'}"
Bromley-by-Bow,4621.0,2527,1873,4413.0,2292,1765,2.750832,2011,2200.0,2028.5,0.31883129123468423,51.5248402,-0.011682373999999999,"2,3",3,"{'Hammersmith and City', 'District'}"
Bromley-by-Bow,4356.0,2508,1736,4204.0,2353,1691,2.620645,2010,2122.0,2022.0,0.3261964735516373,51.5248402,-0.011682373999999999,"2,3",3,"{'Hammersmith and City', 'District'}"
Buckhurst Hill,3740.0,2373,1303,3843.0,2109,1290,2.30455,2017,1838.0,1699.5,0.3181062002607796,51.62657666,0.046712540999999996,5,5,{'Central'}
Buckhurst Hill,3631.0,2371,1226,3537.0,2077,1217,2.188937,2016,1798.5,1647.0,0.3246337212041268,51.62657666,0.046712540999999996,5,5,{'Central'}
Buckhurst Hill,3499.0,2164,1151,3302.0,1859,1120,2.063838,2015,1657.5,1489.5,0.3163449939686369,51.62657666,0.046712540999999996,5,5,{'Central'}
Buckhurst Hill,3447.0,1905,1007,3474.0,1777,1007,2.061303,2014,1456.0,1392.0,0.29153444569556763,51.62657666,0.046712540999999996,5,5,{'Central'}
Buckhurst Hill,3277.0,2029,963,3176.0,1801,938,1.943928,2013,1496.0,1369.5,0.30750657294628964,51.62657666,0.046712540999999996,5,5,{'Central'}
Buckhurst Hill,3230.0,1965,973,3113.0,1729,947,1.910147,2012,1469.0,1338.0,0.306775956284153,51.62657666,0.046712540999999996,5,5,{'Central'}
Buckhurst Hill,3155.0,1892,904,3001.0,1674,906,1.84969,2011,1398.0,1290.0,0.3039348710990502,51.62657666,0.046712540999999996,5,5,{'Central'}
Buckhurst Hill,3061.0,1774,888,2950.0,1522,840,1.794127,2010,1331.0,1181.0,0.2947319019124721,51.62657666,0.046712540999999996,5,5,{'Central'}
Burnt Oak,7414.0,4665,3321,6947.0,4413,3165,4.488063,2017,3993.0,3789.0,0.35144289391681344,51.60255191,-0.26433071199999997,4,4,{'Northern'}
Burnt Oak,7466.0,4704,3206,7074.0,4338,3085,4.519973,2016,3955.0,3711.5,0.34523675500416545,51.60255191,-0.26433071199999997,4,4,{'Northern'}
Burnt Oak,7201.0,4668,3228,6797.0,4343,3106,4.383772,2015,3948.0,3724.5,0.3540527445144321,51.60255191,-0.26433071199999997,4,4,{'Northern'}
Burnt Oak,6727.0,4231,2852,6399.0,3955,2857,4.083381,2014,3541.5,3406.0,0.34610307121329115,51.60255191,-0.26433071199999997,4,4,{'Northern'}
Burnt Oak,6059.0,3833,2287,5662.0,3529,2225,3.614445,2013,3060.0,2877.0,0.33622154264356097,51.60255191,-0.26433071199999997,4,4,{'Northern'}
Burnt Oak,6102.0,3763,2529,5599.0,3408,2391,3.623525,2012,3146.0,2899.5,0.34065872143803005,51.60255191,-0.26433071199999997,4,4,{'Northern'}
Burnt Oak,6265.0,4165,2796,5765.0,3931,2681,3.787725,2011,3480.5,3306.0,0.36066749926925834,51.60255191,-0.26433071199999997,4,4,{'Northern'}
Burnt Oak,5981.0,4352,2891,5537.0,3976,2752,3.680047,2010,3621.5,3364.0,0.37752317129191776,51.60255191,-0.26433071199999997,4,4,{'Northern'}
Caledonian Road,9277.0,6574,4874,8591.0,5719,4668,5.722818,2017,5724.0,5193.5,0.37927081343037294,51.54788544,-0.118360862,2,2,{'Piccadilly'}
Caledonian Road,9285.0,6794,4776,8608.0,5709,4520,5.725549,2016,5785.0,5114.5,0.37855344273682384,51.54788544,-0.118360862,2,2,{'Piccadilly'}
Caledonian Road,9966.0,7305,5262,9122.0,6171,4851,6.126683,2015,6283.5,5511.0,0.3819153242127418,51.54788544,-0.118360862,2,2,{'Piccadilly'}
Caledonian Road,9614.0,7080,4884,9129.0,6219,4775,6.003408,2014,5982.0,5497.0,0.3798226457547482,51.54788544,-0.118360862,2,2,{'Piccadilly'}
Caledonian Road,9813.0,7102,4908,8750.0,5987,4621,5.939278,2013,6005.0,5304.0,0.3785819496518479,51.54788544,-0.118360862,2,2,{'Piccadilly'}
Caledonian Road,8673.0,6117,4143,7860.0,5165,4007,5.250363,2012,5130.0,4586.0,0.3701474341879691,51.54788544,-0.118360862,2,2,{'Piccadilly'}
Caledonian Road,8709.0,6011,4239,7866.0,5340,4066,5.273722,2011,5125.0,4703.0,0.3722304283604136,51.54788544,-0.118360862,2,2,{'Piccadilly'}
Caledonian Road,8453.0,5960,3997,7599.0,4962,3835,5.091188,2010,4978.5,4398.5,0.3687522120413701,51.54788544,-0.118360862,2,2,{'Piccadilly'}
Camden Town,31046.0,37481,16303,31183.0,41851,28383,22.505675,2017,26892.0,35117.0,0.49911460261755664,51.53996935,-0.142452381,2,2,{'Northern'}
Camden Town,30847.0,37672,16762,31154.0,45299,32122,22.884901,2016,27217.0,38710.5,0.5153464630633517,51.53996935,-0.142452381,2,2,{'Northern'}
Camden Town,29308.0,36786,15173,29686.0,44291,31556,21.898497,2015,25979.5,37923.5,0.519972009080775,51.53996935,-0.142452381,2,2,{'Northern'}
Camden Town,30646.0,38310,17679,32424.0,45865,33767,23.369124,2014,27994.5,39816.0,0.5181100316701113,51.53996935,-0.142452381,2,2,{'Northern'}
Camden Town,30129.0,37630,16096,30832.0,45711,30658,22.515351,2013,26863.0,38184.5,0.5162151759603519,51.53996935,-0.142452381,2,2,{'Northern'}
Camden Town,28272.0,37885,15779,29891.0,43282,29625,21.614759,2012,26832.0,36453.5,0.5210891859512469,51.53996935,-0.142452381,2,2,{'Northern'}
Camden Town,27850.0,35419,16704,29045.0,40891,27751,20.9854,2011,26061.5,34321.0,0.5148685809298459,51.53996935,-0.142452381,2,2,{'Northern'}
Camden Town,27975.0,35842,16983,28407.0,40883,28913,20.96221,2010,26412.5,34898.0,0.520938037682945,51.53996935,-0.142452381,2,2,{'Northern'}
Canada Water,21804.0,21533,14625,22150.0,21539,14887,15.101314,2017,18079.0,18213.0,0.4522593026443686,51.49816841,-0.050807121,2,2,"{'Overground', 'Jubilee'}"
Canada Water,20736.0,19810,14071,21528.0,19967,14360,14.438625,2016,16940.5,17163.5,0.4465744814582024,51.49816841,-0.050807121,2,2,"{'Overground', 'Jubilee'}"
Canada Water,18516.0,17557,12558,18874.0,17740,12566,12.77743,2015,15057.5,15153.0,0.44689758211847547,51.49816841,-0.050807121,2,2,"{'Overground', 'Jubilee'}"
Canada Water,17237.0,16620,11394,17384.0,16307,11367,11.814216,2014,14007.0,13837.0,0.44575362202833585,51.49816841,-0.050807121,2,2,"{'Overground', 'Jubilee'}"
Canada Water,17203.0,15811,11505,16916.0,14172,11656,11.557722,2013,13658.0,12914.0,0.43782438911865024,51.49816841,-0.050807121,2,2,"{'Overground', 'Jubilee'}"
Canada Water,15956.0,13969,10258,15928.0,13398,10675,10.724783,2012,12113.5,12036.5,0.43098832851483027,51.49816841,-0.050807121,2,2,"{'Overground', 'Jubilee'}"
Canada Water,14889.0,12676,9281,14842.0,12175,9233,9.906521,2011,10978.5,10704.0,0.4217277563285907,51.49816841,-0.050807121,2,2,"{'Overground', 'Jubilee'}"
Canada Water,13818.0,11110,7797,13733.0,10470,7748,9.009718,2010,9453.5,9109.0,0.40253938651371074,51.49816841,-0.050807121,2,2,"{'Overground', 'Jubilee'}"
Canary Wharf,86663.0,36234,25994,86803.0,37893,27770,50.913578,2017,31114.0,32831.5,0.2693445768212576,51.503578399999995,-0.01946684,2,2,"{'DLR', 'Jubilee'}"
Canary Wharf,93297.0,35247,25111,96171.0,37211,27135,54.785734,2016,30179.0,32173.0,0.24760543245175126,51.503578399999995,-0.01946684,2,2,"{'DLR', 'Jubilee'}"
Canary Wharf,93942.0,32437,23671,96111.0,34208,25354,54.441424,2015,28054.0,29781.0,0.2333110114245143,51.503578399999995,-0.01946684,2,2,"{'DLR', 'Jubilee'}"
Canary Wharf,87683.0,31337,21275,93712.0,32810,22461,51.809003,2014,26306.0,27635.5,0.22921008853280303,51.503578399999995,-0.01946684,2,2,"{'DLR', 'Jubilee'}"
Canary Wharf,86253.0,29788,21565,88823.0,30625,22688,50.046631,2013,25676.5,26656.5,0.23012721572145342,51.503578399999995,-0.01946684,2,2,"{'DLR', 'Jubilee'}"
Canary Wharf,83213.0,29831,20216,85122.0,29358,20063,48.043044,2012,25023.5,24710.5,0.22806542883215863,51.503578399999995,-0.01946684,2,2,"{'DLR', 'Jubilee'}"
Canary Wharf,80732.0,28729,19895,82010.0,29214,20838,46.590009,2011,24312.0,25026.0,0.23263862693323276,51.503578399999995,-0.01946684,2,2,"{'DLR', 'Jubilee'}"
Canary Wharf,73239.0,22962,15284,74199.0,22969,15836,41.526306,2010,19123.0,19402.5,0.20716699782484196,51.503578399999995,-0.01946684,2,2,"{'DLR', 'Jubilee'}"
Canning Town,20492.0,16422,12206,19892.0,15457,11613,13.280181,2017,14314.0,13535.0,0.4081456186889042,51.51387029,0.008305633,3,3,"{'DLR', 'Jubilee'}"
Canning Town,18634.0,15102,10578,17731.0,13752,9974,11.913321,2016,12840.0,11863.0,0.4045162769371848,51.51387029,0.008305633,3,3,"{'DLR', 'Jubilee'}"
Canning Town,17047.0,13715,10124,16079.0,12610,9643,10.916031,2015,11919.5,11126.5,0.41027558214056825,51.51387029,0.008305633,3,3,"{'DLR', 'Jubilee'}"
Canning Town,15808.0,12615,8622,15168.0,11643,8358,10.100164,2014,10618.5,10000.5,0.39963174726233164,51.51387029,0.008305633,3,3,"{'DLR', 'Jubilee'}"
Canning Town,14940.0,12280,10247,14340.0,10785,9700,9.784093,2013,11263.5,10242.5,0.4234631591383452,51.51387029,0.008305633,3,3,"{'DLR', 'Jubilee'}"
Canning Town,13491.0,11624,8130,12840.0,10428,7625,8.737992,2012,9877.0,9026.5,0.4179000541621992,51.51387029,0.008305633,3,3,"{'DLR', 'Jubilee'}"
Canning Town,13158.0,11872,8450,12622.0,11027,8456,8.710542,2011,10161.0,9741.5,0.43567011437640235,51.51387029,0.008305633,3,3,"{'DLR', 'Jubilee'}"
Canning Town,13108.0,9746,7542,12214.0,8552,7129,8.223551,2010,8644.0,7840.5,0.3943047133818904,51.51387029,0.008305633,3,3,"{'DLR', 'Jubilee'}"
Cannon Street,18732.0,4360,3117,15365.0,3398,2955,9.388205,2017,3738.5,3176.5,0.16860918755486198,51.51136209,-0.090250527,1,1,"{'Circle', 'Southeastern', 'District'}"
